"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","POTTAWATTAMIE","155","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","233,500","0.4"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","POTTAWATTAMIE","155","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","204,500","0.5"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","TAYLOR","173","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","82,200","0.4"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","TAYLOR","173","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","86,200","0.3"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","AUDUBON","009","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","106,000","0.5"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","AUDUBON","009","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","98,600","0.3"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","163,000","0.2"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","147,500","0.2"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CARROLL","027","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","171,000","0.3"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CARROLL","027","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","123,000","0.2"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CRAWFORD","047","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","196,500","0.5"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CRAWFORD","047","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","150,000","0.3"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GREENE","073","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","159,000","0.2"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GREENE","073","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","500","0.1"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GREENE","073","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","134,500","0.2"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GUTHRIE","077","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","105,500","0.5"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","IDA","093","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","124,500","0.3"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","IDA","093","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","97,200","0.3"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","MONONA","133","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","172,000","0.2"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","MONONA","133","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","135,500","0.2"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","163,500","0.3"
"SURVEY","2021","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","202,500","0.7"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","","99","OTHER COUNTIES","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","649,300","0.1"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","","99","OTHER COUNTIES","","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","81,900","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","","99","OTHER COUNTIES","","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,365,400","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","162,500","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","900","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","102,500","0.4"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","135,000","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","98,000","0.4"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","GRUNDY","075","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","164,500","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","GRUNDY","075","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","116,000","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HAMILTON","079","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","200,500","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HAMILTON","079","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","800","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HAMILTON","079","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","111,000","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HARDIN","083","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","195,500","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HARDIN","083","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","800","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HARDIN","083","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","91,100","0.4"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","POLK","153","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","76,400","2.7"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","POLK","153","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","64,800","2.7"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","POWESHIEK","157","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","150,000","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","POWESHIEK","157","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","114,000","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","STORY","169","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","167,000","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","STORY","169","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","105,000","0.4"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","TAMA","171","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","175,500","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","TAMA","171","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","138,500","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","WEBSTER","187","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","214,000","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","CENTRAL","50","WEBSTER","187","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","144,000","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","BENTON","011","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","192,500","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","BENTON","011","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,600","0.1"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","BENTON","011","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","150,500","1.7"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CEDAR","031","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","156,000","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CEDAR","031","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","115,500","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CLINTON","045","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","192,500","0.4"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CLINTON","045","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,000","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CLINTON","045","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","115,000","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","IOWA","095","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","127,000","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","IOWA","095","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,200","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","IOWA","095","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","94,100","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JACKSON","097","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","122,500","0.4"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JACKSON","097","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","6,600","0.5"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JACKSON","097","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","48,200","1.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JOHNSON","103","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","104,000","0.5"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JOHNSON","103","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,000","0.1"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JOHNSON","103","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","93,600","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JONES","105","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","155,500","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JONES","105","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,500","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JONES","105","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","68,700","0.5"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","LINN","113","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","153,500","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","LINN","113","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,800","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","MUSCATINE","139","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","91,900","0.9"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","MUSCATINE","139","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","72,300","0.4"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","SCOTT","163","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","110,000","0.6"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","SCOTT","163","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","66,400","0.6"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","BUTLER","023","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","176,500","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","BUTLER","023","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,200","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","BUTLER","023","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","92,400","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","CERRO GORDO","033","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","176,000","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","CERRO GORDO","033","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","100,000","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","FLOYD","067","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","146,500","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","FLOYD","067","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","90,300","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","FRANKLIN","069","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","213,000","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","FRANKLIN","069","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","97,200","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","HANCOCK","081","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","197,000","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","HANCOCK","081","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","109,000","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","HUMBOLDT","091","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","143,000","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","HUMBOLDT","091","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","95,400","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","KOSSUTH","109","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","307,500","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","KOSSUTH","109","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","215,000","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","MITCHELL","131","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","153,500","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","MITCHELL","131","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,300","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","MITCHELL","131","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","79,900","0.5"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","WINNEBAGO","189","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","122,500","0.6"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","WINNEBAGO","189","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","300","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","WINNEBAGO","189","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","81,000","0.4"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","WORTH","195","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","116,000","0.5"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","WORTH","195","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","700","0.1"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","WORTH","195","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","83,100","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","WRIGHT","197","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","187,000","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTH CENTRAL","20","WRIGHT","197","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","124,500","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","ALLAMAKEE","005","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","96,000","1.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","ALLAMAKEE","005","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","8,500","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","ALLAMAKEE","005","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","30,800","2.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","BLACK HAWK","013","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","150,000","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","BLACK HAWK","013","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","800","4.1"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","BLACK HAWK","013","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","85,100","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","BREMER","017","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","128,000","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","BREMER","017","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,800","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","BUCHANAN","019","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","200,000","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","BUCHANAN","019","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,500","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","BUCHANAN","019","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","70,000","0.4"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","CHICKASAW","037","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","153,500","0.2"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","CHICKASAW","037","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,800","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","CHICKASAW","037","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","81,900","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","CLAYTON","043","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","150,000","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","CLAYTON","043","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","8,300","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","CLAYTON","043","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","55,300","0.5"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","DELAWARE","055","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","200,000","0.4"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","DELAWARE","055","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,700","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","DELAWARE","055","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","55,800","0.4"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","DUBUQUE","061","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","152,500","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","DUBUQUE","061","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","7,800","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","FAYETTE","065","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","197,500","0.3"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","FAYETTE","065","","","00000000","","OATS","OATS - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,700","0.0"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","FAYETTE","065","","","00000000","","SOYBEANS","SOYBEANS - ACRES PLANTED","TOTAL","NOT SPECIFIED","103,500","0.6"
"SURVEY","2020","YEAR","","COUNTY","IOWA","19","NORTHEAST","30","HOWARD","089","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","134,500","0.3"
